Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1953764300,00000333,false,0,8,00,00,00,00,00,00,00,00
1953765600,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953765800,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953766000,00000524,false,0,8,85,00,00,00,00,00,00,00
1953767500,00000354,false,0,8,AA,0A,55,05,00,01,00,8A
1953769900,0000010C,false,0,8,04,00,55,54,15,40,01,13
1953770200,000002A2,false,0,8,05,00,00,F4,05,00,00,3E
1953770400,00000153,false,0,8,A0,A9,20,FF,00,FF,10,77
1953770700,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953770900,00000386,false,0,8,00,40,00,00,00,40,00,80
1953771100,00000387,false,0,8,15,15,16,15,00,5D,08,00
1953773300,00000109,false,0,8,00,01,00,FF,FF,FF,0F,3D
1953773600,00000200,false,0,8,00,80,66,00,00,C0,D0,00
1953756400,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953756700,00000372,false,1,8,00,00,00,00,00,00,00,00
1953757000,00000470,false,1,8,15,44,40,55,55,9C,14,00
1953760200,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953760400,00000153,false,1,8,A0,A9,20,FF,00,FF,00,67
1953766400,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953766700,00000372,false,1,8,00,00,00,00,00,00,00,00
1953770200,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953770400,00000153,false,1,8,A0,A9,20,FF,00,FF,10,77
1953770600,00000386,false,1,8,00,40,00,00,00,40,00,80
1953770900,00000387,false,1,8,15,15,16,15,00,5D,08,00
1953773800,00000201,false,0,8,D1,00,00,00,00,00,00,D1
1953774100,00000202,false,0,8,60,00,00,00,00,80,32,D2
1953774300,00000333,false,0,8,00,00,00,00,00,00,00,00
1953775500,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953775800,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953776000,00000524,false,0,8,85,00,00,00,00,00,00,00
1953777100,00000414,false,0,8,01,00,00,00,00,00,00,00
1953777300,00000450,false,0,3,00,C2,05
1953777500,00000354,false,0,8,AA,0A,55,05,00,01,00,7B
1953776300,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953776600,00000372,false,1,8,00,00,00,00,00,00,00,00
1953776900,00000410,false,1,8,E0,12,61,18,80,02,00,20
1953777100,00000412,false,1,8,00,00,00,00,00,00,00,00
1953777300,00000436,false,1,4,00,00,00,08
1953777600,00000470,false,1,8,15,44,40,55,55,60,14,00
1953777800,0000049F,false,1,8,00,00,00,00,00,00,00,00
1953778100,000004C9,false,1,8,00,00,00,00,00,00,00,00
1953778300,0000050B,false,1,8,00,00,FF,00,FE,00,00,02
