Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7370079200,000007E2,false,1,8,03,19,02,AF,00,00,00,00
7370081600,000007EA,false,1,8,03,7F,19,12,00,00,00,00
7370134100,000007E2,false,1,8,03,19,02,AF,00,00,00,00
7370141200,000007EA,false,1,8,03,7F,19,12,00,00,00,00
7370205300,000007E2,false,1,8,04,18,00,FF,00,00,00,00
7370214700,000007EA,false,1,8,02,58,00,00,00,00,00,00
7370274000,000007E2,false,1,8,04,18,02,FF,00,00,00,00
7370281300,000007EA,false,1,8,03,7F,18,12,00,00,00,00
7370348900,000007E2,false,1,8,04,18,00,80,00,00,00,00
7370351100,000007EA,false,1,8,02,58,00,00,00,00,00,00
7370391500,000007E2,false,1,8,04,18,02,80,00,00,00,00
7370400900,000007EA,false,1,8,03,7F,18,12,00,00,00,00
7370475000,000007E2,false,1,8,04,18,20,FF,00,00,00,00
7370481100,000007EA,false,1,8,02,58,00,00,00,00,00,00
7370541100,000007E2,false,1,8,04,18,60,FF,00,00,00,00
7370550900,000007EA,false,1,8,02,58,00,00,00,00,00,00
7370612300,000007E2,false,1,8,04,18,00,40,00,00,00,00
7370620900,000007EA,false,1,8,02,58,00,00,00,00,00,00
7370675900,000007E2,false,1,8,01,20,00,00,00,00,00,00
7370680800,000007EA,false,1,8,01,60,00,00,00,00,00,00
7370792000,000007DF,false,1,8,02,01,00,00,00,00,00,00
7370798800,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7370800700,000007EB,false,1,8,06,41,00,80,00,00,01,00
7370961800,000007E3,false,1,8,02,10,03,00,00,00,00,00
7370970500,000007EB,false,1,8,03,7F,10,12,00,00,00,00
7370984300,000007E3,false,1,8,02,10,90,00,00,00,00,00
7370990500,000007EB,false,1,8,02,50,90,00,00,00,00,00
7371006700,000007E3,false,1,8,01,20,00,00,00,00,00,00
7371020500,000007EB,false,1,8,01,60,00,00,00,00,00,00
7371136600,000007E3,false,1,8,02,10,03,00,00,00,00,00
7371140300,000007EB,false,1,8,03,7F,10,12,00,00,00,00
7371181600,000007E3,false,1,8,03,19,02,08,00,00,00,00
7371190200,000007EB,false,1,8,03,7F,19,11,00,00,00,00
7371250200,000007E3,false,1,8,03,19,02,AC,00,00,00,00
7371260200,000007EB,false,1,8,03,7F,19,11,00,00,00,00
7371323900,000007E3,false,1,8,03,19,02,AF,00,00,00,00
7371330100,000007EB,false,1,8,03,7F,19,11,00,00,00,00
7371426300,000007E3,false,1,8,04,18,00,FF,00,00,00,00
7371430000,000007EB,false,1,8,02,58,00,00,00,00,00,00
7371484800,000007E3,false,1,8,04,18,02,FF,00,00,00,00
7371489900,000007EB,false,1,8,03,7F,18,12,00,00,00,00
7371528700,000007E3,false,1,8,04,18,00,80,00,00,00,00
7371539900,000007EB,false,1,8,02,58,00,00,00,00,00,00
7371599900,000007E3,false,1,8,04,18,02,80,00,00,00,00
7371612900,000007EB,false,1,8,03,7F,18,12,00,00,00,00
7371669800,000007E3,false,1,8,04,18,20,FF,00,00,00,00
7371679700,000007EB,false,1,8,02,58,00,00,00,00,00,00
7371752200,000007E3,false,1,8,04,18,60,FF,00,00,00,00
7371759600,000007EB,false,1,8,02,58,00,00,00,00,00,00
7371808300,000007E3,false,1,8,04,18,00,40,00,00,00,00
7371825600,000007EB,false,1,8,02,58,00,00,00,00,00,00
7371891900,000007E3,false,1,8,01,20,00,00,00,00,00,00
7371899400,000007EB,false,1,8,01,60,00,00,00,00,00,00
7372010500,000007DF,false,1,8,02,01,00,00,00,00,00,00
7372025400,000007EB,false,1,8,06,41,00,80,00,00,01,00
7372025900,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7372176600,000007E4,false,1,8,02,10,03,00,00,00,00,00
7372187100,000007EC,false,1,8,06,50,03,00,32,01,F4,AA
7372212800,000007E4,false,1,8,02,10,90,00,00,00,00,00
7372649700,000007E4,false,1,8,01,20,00,00,00,00,00,00
7372656500,000007EC,false,1,8,01,60,AA,AA,AA,AA,AA,AA
7372716000,000007E4,false,1,8,02,10,03,00,00,00,00,00
7372731500,000007EC,false,1,8,06,50,03,00,32,01,F4,AA
7372799600,000007E4,false,1,8,03,19,02,08,00,00,00,00
7372811500,000007EC,false,1,8,03,59,02,FF,AA,AA,AA,AA
7372858300,000007E4,false,1,8,03,19,02,AC,00,00,00,00
7372866300,000007EC,false,1,8,03,59,02,FF,AA,AA,AA,AA
7372923200,000007E4,false,1,8,03,19,02,AF,00,00,00,00
7372931300,000007EC,false,1,8,03,59,02,FF,AA,AA,AA,AA
